Folder,Caption,Label
caption_624,"Jeremy Denk, 48, played works in theme-and-variations form on Friday at Carnegie Hall.",Music
caption_6243,"Christine Goerke, seen here at Carnegie Hall in 2015, will sing the second act of Wagner's ""Tristan und Isolde"" at Lincoln Center next season.",Music
caption_6245,"At Olmsted, diners are greeted by a living wall and exposed brick.",Travel
caption_6249,The Buyers Amber Krause and Deepak Rao don't miss the second bedroom they did not get.,Real Estate
caption_6253,"The bass-baritone Davóne Tines stars in ""Fire Shut Up in My Bones,"" a new opera inspired by Charles Blow's memoir.",Music
caption_626,"The Buyers
Vicki Baum and Steven Roth love the streamlined interior of their new home.",Real Estate
caption_6268,A floatplane arrives at the isolated Pine Lake camping site in the Adirondacks.,Travel
caption_627,"Buildings to be occupied by Amazon.com are under construction in Seattle, where the company is planning to double its square footage.",Real Estate
caption_6271,"Keleketla!&rsquo;s musicians hail from South Africa, England, America, Nigeria and more. Sessions for the &ldquo;Keleketla!&rdquo; album took place in Africa and England.",Music
caption_6284,The Four Seasons Los Angeles at Beverly Hills has introduced wellness rooms.,Travel
caption_6289,"Tierney Cooke and Oliver have at last found a place to live in Bedford-Stuyvesant, Brooklyn. Both student debt and the dog have hampered her housing searches in New York.",Real Estate
caption_6290,"Taylor Swift, Beyoncé and Dua Lipa lead the nominees for the 63rd annual Grammy Awards, which will be held in January.",Music
caption_6303,"Nikki Vargas, the editor in chief of Unearth Women.",Travel
caption_6304,A five-story building at 1466 Beach Avenue in the Bronx sold for more than $4 million.,Real Estate
caption_6307,"Otis Redding&rsquo;s &ldquo;(Sittin&rsquo; on) The Dock of the Bay&rdquo; became a hit after his 1967 death. This week in New York, it will be celebrated at the Apollo.",Music
caption_6310,Rachael Ray,Travel
caption_6314,FOLLOWING THE MONEY  Kevin Brown and Nikki Field of Sotheby's International Realty travel to Asia four times a year.,Real Estate
caption_6324,"A rendering of One Beekman, which is being built on a site that used to be part of J&amp;R Music and Computer World.",Real Estate
caption_6328,"Ariana Grande's ""Thank U, Next"" is her second No. 1 album in less than six months.",Music
caption_6331,"The Cube offers fewer comforts than a regular hotel, but more amenities than a hostel.",Travel
caption_6336,"Tim Jones, who recorded under names including Preacherman, invented his own instruments and gigged up and down the West Coast while holding down an assortment of day jobs.",Music
caption_6339,"TRIBUTARY  The first two-block section of the Saw Mill River to be ""daylighted,"" after a century hidden under the Yonkers cityscape, has heightened alacrity for uncovering more over the next three years. It has also helped keep city redevelopment alive, despite the poor economy.",Real Estate
caption_634,"To reflect a client&rsquo;s &ldquo;love of Mexico,&rdquo; Brian Paquette, a designer in Seattle, papered the walls of a powder room in a jungle-vine pattern from L&rsquo;Aviva Home.",Real Estate
caption_6341,The hotel occupies the original 11 floors of Vancouver&rsquo;s Old Stock Exchange Building.,Travel
caption_6348,"The Winter Park Express arrives at Union Station in Denver. During ski season, the train delivers passengers to the Winter Park Resort, about 70 miles away.",Travel
caption_6352,"Rosanne Cash gets a little help from her friends to celebrate the release of her album ""She Remembers Everything"" at Pioneer Works on Monday night.",Music
caption_6359,"Cenote swimming near M&eacute;rida, Mexico.",Travel
caption_6367,"A skier descends Grizzly, where the men&rsquo;s 2002 Olympic downhill competition was run, at the Snowbasin resort.",Travel
caption_6368,"A rowhouse at 64 West 85th Street, half a block from Central Park, is on the market for $8.8 million.",Real Estate
caption_6369,"Chancellor Angela Merkel of Germany singing the national anthem alongside members of her party in 2016. According to a spokesman, she is &ldquo;very happy with our nice national anthem as it is.&rdquo;",Music
caption_637,"David T. Little will present the New York premiere of ""AGENCY"" along with ""Haunt of the Last Nightfall"" for his composer portrait show at Miller Theater on April 18.",Music
caption_6373,The Edison factory once made batteries for industrial uses like submarines and mining lamps.,Real Estate
caption_638,Brittany and Cory Oswell. Ms. Oswell died after having a pulmonary embolism on an American Airlines flight.,Travel
caption_6387,"Badlands National Park, a land of dry grasslands and buttes, part of which was to be managed by the Oglala Sioux.",Travel
caption_6390,"Phoebe Bridgers earned four Grammy nominations after releasing her second album, &ldquo;Punisher.&rdquo;",Music
caption_6397,Lenny Santos and Romeo Santos of Aventura performing striking acoustic versions of their songs on a recent livestream.,Music
caption_6404,"Despite the fires and injuries they sometimes cause, space heaters are much safer now than they used to be. Many come with modern safety features that can make better decisions than you in a cold room.",Real Estate
caption_6407,The new JW Marriott Venice Resort & Spa.,Travel
caption_6411,On the enormous sand dunes at Concón.,Travel
caption_6416,"From left: Taylor Hanex and her dog, Destiny Cauliflower; Fabrizio Uberti Bona; Jing Lin.",Real Estate
caption_6424,"Fourth Avenue, as seen from the roof of the new Landmark Park Slope, is gaining residential development.",Real Estate
caption_6431,"The new building at 74 Grand Street, left, will incorporate the 1886 cast-iron facade of its predecessor, right, shown here in a circa-1940 city tax photo.",Real Estate
caption_6433,"LOOK BOTH WAYS Garden units off 75th Avenue impart the suburb-in-the-city ambience that typifies Glen Oaks, an enclave on the Queens border with Nassau that came into its own in the aftermath of World War II.",Real Estate
caption_6441,"A new museum in downtown Montreal, Barbie Expo, claims to be home to the largest permanent exhibit of Barbie dolls in the world.",Travel
caption_6447,"Terminal 5 of London's Heathrow Airport was nearly deserted Monday, after pilots of British Airways went on their first-ever strike.",Travel
caption_6448,"Evgeny Pobozhiy, performing at the 2019 Herbie Hancock Institute of Jazz competition at the Kennedy Center on Tuesday.",Music
caption_6449,"Steps from the waterfront, Hudson House River Inn has operated continuously as a hotel since 1832.",Real Estate
caption_6455,"The Passions, Suzanne Fellini, the Cosmopolitans and Holly and the Italians put out standout new wave music in the 1980s.",Music
caption_6462,Bruce Springsteen at Madison Square Garden in New York last year. A Springsteen cover band that is set to perform at the Garden State Presidential Inaugural Gala next week said it had received hundreds of emails from Springsteen fans angry about the band's participation.,Music
caption_6465,"Celine Dion returned to the top of the Billboard 200 with her latest album, ""Courage.""",Music
caption_6466,"Aretha Franklin, in an undated photo, performing live onstage in Britain.",Music
caption_6478,"Lucas Hunt wanted to rent an apartment in Brooklyn. To his surprise, he landed in Long Island City, Queens.",Real Estate
caption_6481,"Rosal&iacute;a brought her refreshing take on flamenco, a fiercely traditional genre, to Webster Hall as part of the Red Bull Music Festival.",Music
caption_6484,"A four-story loft at 727 Avenue of the Americas (between West 23rd and 24th Streets in Manhattan) is to be converted into a Manhattan location for HeartVein NYC, a medical practice.",Real Estate
caption_649,"Julian Lembke, right, and Johanna Vargas, both wearing white gloves, added pipes to the organ in the St. Burchardi church in Halberstadt, Germany, to make the chord change.",Music
caption_650,Third Coast Percussion performing as part of a Composer Portrait concert devoted to David T. Little's music on Thursday at Miller Theater.,Music
caption_6512,"A private investor has bought 153 Avenue B in Manhattan's East Village, a townhouse that was once home to the actress Marisa Tomei and the musician and composer Charles Mingus.",Real Estate
caption_6529,"James MacMillan, a prolific composer of choral music, wrote a ""Stabat Mater"" that will have its American premiere at Lincoln Center.",Music
caption_6537,"Barney Ales, right, the longtime Motown Records executive, with Marvin Gaye in an undated photo. &ldquo;Motown,&rdquo; Mr. Ales once said, &ldquo;wasn&rsquo;t an R&amp;B company. It wasn&rsquo;t a soul company. It was the same as Capitol Records or CBS: a company devoted to making music.&rdquo;",Music
caption_6538,"David Greilsammer leading members of the Geneva Camerata, an ensemble known for memorizing scores and dancing to them.",Music
caption_654,"Jane Clegg, who is 83, lives on her schooner at the 79th Street Boat Basin in summer; in winter she and her boat move to Weehawken, N.J.",Real Estate
caption_6542,"Mariah Carey's new album, ""Caution,"" feels like an attempt at self-preservation.",Music
caption_6543,"Julia Bullock will perform with guests such as the American Modern Opera Company in a version of John Adams's ""El Niño"" that has been adapted for the close confines of the room in the Met Cloisters where it will be played.",Music
caption_6550,The City Park and Beach on Lake Coeur d'Alene in Idaho.,Travel
caption_6559,"A renovation, completed in late 2015, with updates this spring and summer to some of its signature restaurants, adds a new burnish to the InterContinental Presidente.",Travel
caption_656,Chicago: A city great for all seasons. Just be prepared clothing-wise.,Travel
caption_6563,"Women-only ski camps are proliferating at popular resorts in the United States and Canada, with the difficulty level ranging from beginner to expert.",Travel
caption_6575,"The Crescent crosses a bridge out of Lynchburg, Va.",Travel
caption_6576,"Vanessa Becerra, left, as Maria and Joseph Leppek as Tony in ""West Side Story"" at the Glimmerglass Festival.",Music
caption_6579,Spencer Rascoff,Real Estate
caption_6582,"The Kava Cafe, a restaurant and coffee shop on the ground floor of MiMA on West 42nd Street, is a popular gathering place.",Real Estate
caption_6585,Bar del Fico is a combination bistro and bar where you can sip a Negroni or mescal infused with ginger beer and chili.,Travel
caption_6586,"A good entryway bench should be more than a place to sit: It should add some style to your home, said Amber Lewis, an interior designer in Calabasas, Calif. (The Carta Bench is $395 at Burrow.)",Real Estate
caption_6592,"Nikolai Fedak, 23, at work in his TriBeCa office on the website New York Yimby, which stands for Yes in My Back Yard. His satellite office is the street.",Real Estate
caption_6597,The 17-year-old pianist Maxim Lando at Zankel Hall.,Music
caption_6609,St. Patrick's Old Cathedral School at 32 Prince Street (circa 1966),Real Estate
caption_6611,"Recently filled in, the eastern segment of the Inner Loop in Rochester was a sunken expressway that separated downtown from the city's east end.",Real Estate
caption_6614,"On a road trip through Montana, Idaho and Wyoming, with the Grand Tetons in the rearview mirror. Road trips, which offer many American travelers more flexibility, are gaining in popularity.",Travel
caption_6615,"Houses on Balboa Island are packed tightly on streets named for gemstones, leaving little room for green spaces or swimming pools. With nearly 3,000 residents sharing 0.2 square miles, the community has a population density nearly double that of Los Angeles.",Real Estate
caption_6625,"Joan Baez recently released her first album in 10 years, ""Whistle Down the Wind."" She has also announced that this record, and her current tour, will be her last.",Music
caption_6629,The pool deck aboard the Anthem of the Seas cruise ship.,Travel
caption_663,"Bill Withers began his recording career in his 30s, which meant he hadn't been sheltered from the everyday lives he would write about.",Music
caption_664,"About 600,000 travelers around the world were stranded when Thomas Cook, one of the world's oldest travel brands, closed shop on Monday.",Travel
caption_6644,"The double cataract of the Kaaterskill, in the Catskill Mountains, New York State in 1859.",Travel
caption_6656,"Luis Acosta, a guide at El Pescador Resort on Ambergris Caye in Belize, with a guest.",Travel
caption_6663,"The old German-American Insurance Company building, Liberty and Maiden Lane, had a terra-cotta cornice. This view is from 1908.",Real Estate
caption_6668,"In early April, Aida Murad was told by her building in Harlem that her brother could not stay with her, even though his college had closed because of coronavirus and he needed a place to live. She hired a lawyer, and he was able to move in.",Real Estate
caption_6669,"Ricardo Stansfield, a software sales consultant, wrapped up his life in Perth, Australia, and moved to New York.",Real Estate
caption_6679,The 125-unit 10 Madison Square West was converted from a toy showroom building.,Real Estate
caption_6680,"A street performer entertains his audience on Mallory Square in Key West, Fla.",Travel
caption_6685,The Villa Borghese.,Travel
caption_6686,"To create a room that will grow with your child, start with a neutral color palette and flexible furniture, as Liz Lipkin, a designer with Homepolish, did in this Brooklyn nursery. Then add playful and colorful accents.",Real Estate
caption_6690,"Even on a cool day in April, the boardwalk had plenty of foot traffic.",Real Estate
caption_6693,"A portrait of the Missouri home of Joe and Mary Olk, painted by Richelle Flecke, a St. Louis artist.",Real Estate
caption_67,"Initially set for release in April, and delayed seven weeks by the pandemic, ""Chromatica"" has been one of the most anticipated albums of the year.",Music
caption_670,Barbara Blair Randall,Real Estate
caption_6705,"The Kishenganga River, near the village of Sheikhpora.",Travel
caption_6708,The writer shaved $826.70 off a recent three-night stay at Hyatt's Andaz Mayakoba Riviera Maya resort in Mexico by tapping into her points.,Travel
caption_6716,"Anne Stewart, 43, left, and Katie Rubright, 34, on the roof deck of their two-bedroom apartment in the Mott Haven-Port Morris area.",Real Estate
caption_672,"Ljubljana Castle, a medieval complex with a watchtower that overlooks the city and its many architectural sites, including the Franciscan Church of the Annunciation, which was built in the 17th century and sits on Presernov trg (Preseren Square).",Travel
caption_6726,A view of Mariners Harbor from the Bayonne Bridge.,Real Estate
caption_6729,The décor in the Long Island City hotel celebrates its industrial past and adds kitsch.,Travel
caption_674,George B. Post's colossal New York Produce Exchange was completed in 1884. The giant red brick hall was demolished in 1957.,Real Estate
caption_6742,"Because the schools are highly ranked, and real estate is less expensive than in surrounding areas, Manhasset's market has remained strong.",Real Estate
caption_6743,The saxophonist David Murray performs at the 2015 NYC Winter Jazzfest.,Music
caption_6752,"From left, the violinist Yulia Ziskel, the cellist Sumire Kudo and the violist Cynthia Phelps preparing to play at Dante Park, with help from DeAnne Eisch, the orchestra's personnel manager, above Ms. Phelps.",Music
caption_6769,"Beyoncé on the cover of Vogue and Paul McCartney on the cover of GQ. While she told her own story, he was interviewed in depth.",Music
caption_6772,The Chesapeake Energy Corporation in Oklahoma City is building a field office on a 291-acre site that it bought for $7.11 million.,Real Estate
caption_6785,Godrevy Island and lighthouse in St. Ives Bay.,Travel
caption_6788,"$459,000, MORNINGSIDE HEIGHTS
Cyntia and Francisco Waltersdorfer are selling their one-bedroom; income restriction for two, $225,000.",Real Estate
caption_679,THE RENTERS Stephanie and Brian Cashin say Madison is happier in their new quarters.,Real Estate
caption_6793,"After three years of delay, Brexit day is approaching. What can visitors to London expect?",Travel
caption_6799,"New York buildings adhering to passive-house principles include 803 Knickerbocker Avenue, Bushwick, Brooklyn.",Real Estate
caption_6823,"Kacy Duke, a fitness trainer, has a washer and dryer in her apartment at the Abington House.",Real Estate
caption_683,"A rendering of the $4 billion Resorts World Las Vegas, the first major casino resort development undertaken since the real estate crash.",Real Estate
caption_6843,"Compared with some of the larger resorts, the Meliá Braco Village has a laid-back vibe befitting Jamaica.",Travel
caption_6846,"Leon Howell, a ranger in Everglades National Park, leads a tour of the former HM-69 Nike Missile Base there.",Travel
caption_6847,The living area/kitchen is lined with windows.,Real Estate
caption_6851,The Los Angeles Times music critic Martin Bernheimer at San Diego State University in 1984. He was tough on the Los Angeles Philharmonic and locked horns with its top executive.,Music
caption_6857,The new Cuban embassy in Washington.,Travel
caption_6870,"The LondonHouse Chicago, center, and the clock-adorned Wrigley Building, second from right in foreground.",Travel
caption_6875,"From left: Edith Piaf, the Notorious B.I.G. and Paul McCartney are among the artists whose music made the WXPN list of the 2,020 greatest songs.",Music
caption_6882,"A plate from a Saturday barbecue dinner -- applewood smoked ribs, hot links, pulled pork, black pepper brisket and housemade white bread -- at JuneBaby, a Seattle restaurant that marries local ingredients with Southern and African cuisine.",Travel
caption_6885,"Patricia Kopatchinskaja was the music director, and a lead performer, of this year's Ojai Music Festival in California.",Music
caption_6895,"Joseph Boulogne, also known as Chevalier de Saint-Georges, in a late 18th-century engraving.",Music
caption_6900,"In 1964, John Coltrane was approached by Gilles Groulx, a Canadian filmmaker, about recording the soundtrack to a film.",Music
caption_6920,"Jack and Shelly Katz Biederman, with their daughter, Maille, and their dog, live in a ground-floor unit in the West 60s that was once an ophthalmologist's office.",Real Estate
caption_6951,"A few months ago Catherine Ebert and her husband, William, bought a small apartment across the hall from their Upper West Side home. Ms. Ebert, an interior designer, will use it as an office and storage space.",Real Estate
caption_6958,Jackson Hole Mountain Resort in Wyoming has nearly tripled its snowmaking volume in five years.,Travel
caption_6967,The Renters Gerard Sambets and Eden Cayen now have space for their various building projects.,Real Estate
caption_6982,A forest of pinnacles near Lake Abbé.,Travel
caption_6985,"Herbie Hancock, Bobbi Humphrey, Cecil Taylor and more: Blue Note Records has been celebrating its eight-decade history this year.",Music
caption_6990,"Tim Bewer, above left, co-founded Isan Explorer in Thailand, whose elephant tours now focus on the well-being of animals.",Travel
caption_6999,"Today, Knoedler & Company's gallery at 556 Fifth Avenue  is the Philippine Center.",Real Estate
caption_70,A bedroom at the Axiom Hotel.,Travel
caption_7001,"Jamear Jackson, right, visiting with her neighbor Ben Price outside their apartments in the Flats development in Wilmington, Del., which are to be rebuilt.",Real Estate
caption_7002,"The John Coltrane record &ldquo;Both Directions at Once: The Lost Album,&rdquo; which was recorded in 1963 and stashed away, arrives on Friday.",Music
caption_7004,"The 297-acre Silver Sands State Park has a broad beach, hiking trails and recreational facilities.",Real Estate
caption_701,"THE RENTERS Katie Ratliff and Chet Milot in their new apartment, a one-bedroom in the West Village.",Real Estate
caption_7010,The beaches on South Padre Island in Texas were re-opened May 1.,Travel
caption_7016,"In Caótica, a bookstore-cum-cafe, the diverse offerings include best sellers, literary classics and selections for children. The cafe serves coffees and pastries.",Travel
caption_7019,"A rendering of Three Waterline Square, a tower designed by Rafael Viñoly. The area has been in development since high-rises were proposed in the mid-1970s by Donald J. Trump.",Real Estate
caption_7022,"Drake accepting the award for best rap song for ""God's Plan.""",Music
caption_7023,Stephen Gosling playing the music of John Zorn on Tuesday onstage at the Miller Theater.,Music
caption_7027,"The lavish summer plantings at Untermyer Park and Gardens, in Yonkers, N.Y., include colorful coleus (bronze Main Street Wall Street and dark Fishnet Stockings), the ornamental pepper Purple Flash and pink Salvia greggii Joy.",Real Estate
caption_7028,"A still from 6ix9ine&rsquo;s video for &ldquo;Gummo,&rdquo; which is currently on the Billboard Hot 100 chart. The rapper pleaded guilty to the use of a child in a sexual performance in 2015.",Music
caption_7039,"A mixed housing complex in Princeton has sold only seven of the 48 homes, but the rentals leased quickly.",Real Estate
caption_7042,A covered walkway on the second floor has beamed ceilings and several seating areas.,Real Estate
caption_705,"In 1961, the Dakota Apartments on West 72nd Street had a large parking lot for a backyard. Four years later, the lot had been replaced by the white-brick Mayfair Towers. Whyte's restaurant at 145 Fulton Street, photographed in 1909 when it was new and today, retains some of its fanciful front.",Real Estate
caption_7050,"The keyboardist Lyle Mays with the Pat Metheny Group in the early 1980s. Mr. Metheny is at right; Steve Rodby, the group&rsquo;s bassist, is at left.",Music
caption_7074,"A course at the Sand Valley golf resort in Nekoosa, Wis.",Travel
caption_7077,A plane takes off from Heathrow Airport in London.,Travel
caption_7092,An 11-day Taj and Raj itinerary includes stops at the Taj Mahal and the historic havelis of rural Shekhawati.,Travel
caption_7111,Daniel Alexander Jones as the fictional singer Jomama Jones at Joe's Pub this month.,Music
caption_7119,"Pedro Bell in 2009. His psychedelic album covers for the pioneering band Funkadelic featured topless women, space imagery and mutants and, as one curator put it, &ldquo;placed African-American reality in the context of a science fiction future.&rdquo;",Music
caption_7123,"Ivan Fischer, center, and the Budapest Festival Orchestra will perform a program of Dvorak on Sunday and one of Mahler on Monday at David Geffen Hall.",Music
caption_7131,"Paul McCartney's ""Egypt Station"" debuted at No. 1 on the Billboard chart.",Music
caption_7136,"Drivers crossed a bridge in Wrightsville, N.C., on Tuesday to evacuate in advance of Hurricane Florence.",Travel
caption_7143,"One57 is under construction on West 57th, as seen from Central Park.",Real Estate
caption_7157,"Shawn Henderson, an interior designer in New York City, made a plan before he bought accessories for this living room in Chelsea, as he does for every room he designs. &ldquo;I get very detailed about it,&rdquo; he said. &ldquo;I draw a collection of things on each end table&rdquo; to see how they work together.",Real Estate
caption_7158,"Despite some positive news for the Metropolitan Opera, including a sizable online audience, the company's financial outlook remains grim.",Music
caption_7163,"Kendrick Lamar and SZA, whose song ""All the Stars"" was part of the ""Black Panther"" soundtrack. The artist Lina Iris Viktor has settled her lawsuit against them over the music video for the song.",Music
caption_7171,"A tepee could be yours for a night or so in Bovina, N.Y.",Real Estate
caption_7184,"The financier Wes Edens, who is an owner of the Milwaukee Bucks N.B.A. team, bought a triplex condo on the High Line at  520 West 28th Street for $20.2 million.",Real Estate
caption_7189,Rupert Murdoch and Jerry Hall,Real Estate
caption_7193,"From left, Sue Bruns, Kristen McGowan and Shannon Walker handling the mare Messina at the new Ark at JFK center at Kennedy International Airport. The center assists in-transit animals left by their owners before they fly, or by pet shippers or airlines.",Real Estate
caption_7213,"The southern end of the Katy Trail, in the Uptown neighborhood of north Dallas, is at American Airlines Center.",Real Estate
caption_7216,Hilma af Klint was the unexpected star of last year's cultural calendar with a show at New York City's Guggenheim Museum that set attendance records.,Travel
caption_7224,The lighting designer Thierry Dreyfus was hired by the developers of a condo conversion at 135 West 52nd Street to create a light installation on the facade of the building.,Real Estate
caption_7226,"The Centro Gabriela Mistral, a center for the arts, opened in 2010.",Travel
caption_7230,Townhouse at 16 East 10th Street,Real Estate
caption_7233,"Scenes from the Rogue River, Ore., trip.",Travel
caption_7234,The Marquand condominium,Real Estate
caption_7235,"During the 1918 pandemic, several different songs called &ldquo;The Influenza Blues&rdquo; were published as sheet music.",Music
caption_7241,Pop Smoke&rsquo;s &ldquo;Shoot for the Stars Aim for the Moon&rdquo; debuted at No. 1 on the Billboard album chart with the largest opening week since Lady Gaga in June.,Music
caption_7243,"A statue of James Brown in Augusta, Ga., where he grew up. Mr. Brown's will had set aside money to distribute scholarships for children from the state.",Music
caption_7245,The brick and terra cotta facade of the former Cedar Hotel was incorporated into the design of the Viceroy Chicago.,Travel
caption_7246,"Janet Jackson has once again been nominated for the Rock &amp; Roll Hall of Fame, along with 14 other acts.",Music
caption_7265,"Robert Theryoung, right, and Liam Daul collect bins after a move in Summit, N.J.",Real Estate
caption_7272,"The Kodiak Queen, which survived the Pearl Harbor attack in 1941, was discovered rusting in the British Virgin Islands several years ago. It is to become an underwater art installation and wildlife habitat.",Travel
caption_7275,"The Dixie Chicks take aim at a lying partner in ""Gaslighter.""",Music
caption_7279,"Hong Kong is in the midst of constructing an ambitious cultural district, which will include an Art Park.",Real Estate
caption_730,GIMME SHELTER  The marquee at 490 West End Avenue is a re-creation; the original was removed long ago.,Real Estate
caption_7302,"Laughing Monk Brewing in the Bayview neighborhood of San Francisco, now a hub for genre-bending craft alcohol producers.",Travel
caption_7303,"Laetitia Tamko, who records as Vagabon, transformed her sound on her self-titled second album.",Music
caption_7311,Travelers booked on a TUI flight with a Boeing 737 Max 8 plane were told Tuesday by the British airline that they would be rerouted onto another type of aircraft.,Travel
caption_7316,"The Taj Mahal, in Agra, India.",Travel
caption_732,A mixed-use bulding on the Upper East Side sold for $12.2 million.,Real Estate
caption_7322,"An estimated 40,000 vacant, derelict or underused buildings and lots — both publicly and privately owned — that are candidates for the Philadelphia's new Land Bank, an ambitious program that is the latest effort to clear up blighted neighborhoods.",Real Estate
caption_7326,The conductor Joel Sachs with the soprano Nicolette Mavroleon on Friday at the Juilliard School's Focus Festival.,Music
caption_7328,"Norwegian Cruise Line aims to switch its entire fleet over to paper-based water cartons by the beginning of 2020, an effort that it says will eliminate six million single-use plastic bottles per year.",Travel
caption_7334,"The family of Alexandre Arroyo, 10, went looking for a new home — with his help. He is flanked by his sister, Annabelle, 8, and his mother, Yovanka Bylander Arroyo.",Real Estate
caption_7358,"Half of the 12 soloists in &ldquo;Messiah/Complex&rdquo; are Indigenous, including Diyet van Lieshout, a mezzo-soprano from Yukon, who is filmed traipsing through the snow in her traditional mukluk boots.",Music
caption_7361,The restaurant likes to delight with transparent flavors and surprise treats.,Travel
caption_7362,Fontainebleau Miami Beach offers family specials all summer long.,Travel
caption_7363,"The Philip House, where more than half the apartments have three or more bedrooms, is seeing a surge of interest from families.",Real Estate
caption_7364,"Children participating in a ""cannon ball"" contest in the pool at the Sheraton Sand Key Resort in Clearwater Beach, Fla., as parents relax nearby.",Travel
caption_737,"Among the things travelers will see at airports these days are hand sanitizer stations, like this one at Boston&rsquo;s Logan International.",Travel
caption_7379,One Hyde Park set sales records for condos in London.,Real Estate
caption_7380,"Egypt is on the bucket list of Beth Warren, a middle school history teacher in Lookout Mountain, Ga. She's planning a trip for 2022.",Travel
caption_7398,Anaïs Maviel accompanied herself on the kamale ngoni harp during the Resonant Bodies Festival at Roulette.,Music
caption_74,"Work on the Wilshire Grand Center, an estimated $1.2 billion mixed-use project in Los Angeles that will provide the city with its first new tower-based office space in decades.",Real Estate
caption_7402,"&ldquo;The concert experience has become predictable,&rdquo; says Esa-Pekka Salonen, whose three-year term as the New York Philharmonic&rsquo;s composer in residence ends this week.",Music
caption_7407,"The New Granada Theater, now vacant, was designed by Louis A.S. Bellinger, one of Pittsburgh's first African-American architects.",Travel
caption_742,"Fashion Street, always bustling with shoppers, has hundreds of stalls containing anything shoppers might want to buy -- dresses, T-shirts, jeans and accessories.",Travel
caption_7427,Mariss Jansons conducting the Bavarian Radio Symphony Orchestra at Carnegie Hall in 2014. He had been the orchestra&rsquo;s chief conductor since 2003.,Music
caption_7429,"The original Kingston Trio: from left, Dave Guard, Nick Reynolds and Bob Shane. Mr. Shane was the lead singer on most of the group&rsquo;s recordings.",Music
caption_743,"Luke Combs's new songs mark a departure from the dominant tropes in male country music, while Miranda Lambert's are even riskier.",Music
caption_7436,"""Her path is going to be our path,"" Mr. Sellars said.",Music
caption_7437,"Jimmy Capps at his induction into the Musicians Hall of Fame in Nashville in 2014. By his count, he played on more than 500 recording sessions a year at the peak of his career.",Music
caption_7440,"Rosanne Cash finds mythic resonances behind everyday details on her new album, ""She Remembers Everything.""",Music
caption_7441,Significant risks lurk in the fine print of a public offering involving the Empire State Building.,Real Estate
caption_7448,"Hobie, a golden retriever belonging to Kaitlin and Ben Fund, checks in at the New York Dog Spa and Hotel on West 25th Street, his hangout while they are at work. Hobie likes it so much there, the Funds were careful to stay in the neighborhood when they moved.",Real Estate
caption_7450,"This spot is one of the &ldquo;secret places&rdquo; that John Luther Adams has said inspired his latest orchestral work, &ldquo;Become Desert.&rdquo;",Music
caption_7476,"The second bedroom was transformed into a chic office with a <a href=""http://www.dwr.com/workspace-desks-tables/risom-desk/2213.html?lang=en_US#lang=en_US&amp;start=8"">writing desk from Design Within Reach</a> facing the bay window.",Real Estate
caption_7482,"In the end, the Grammys were Billie Eilish's night.",Music
caption_7487,"Some of the borough's most desirable homes line the nine man-made lakes, including here at Mountain Lake, where residents can swim, boat and fish.",Real Estate
caption_7496,"Choosing a pitcher (like the handblown-glass Ridge Kitchen Pitcher, above, from Areaware) requires more than just thinking about the quantity of sangria you want it to hold.",Real Estate
caption_7497,Major chains are going further than ever to woo travelers away from third-party booking sites.,Travel
caption_7503,"Internationalism reigns on Beyonc&eacute;'s &ldquo;The Lion King: The Gift,&rdquo; an album tied to the plot of the movie that is decidedly more Afrocentric than the film&rsquo;s soundtrack.",Music
caption_7511,"Caroline Shaw, far right, with members of So Percussion in a Composer Portraits program of her music at the Miller Theater.",Music
caption_7516,"Joni Mitchell revisits her earliest recordings in ""Joni Mitchell Archives — Vol. 1: The Early Years (1963-1967).""",Music
caption_7521,"Midtown east, looking north on Second Avenue, before coronavirus arrived.",Real Estate
caption_7527,Gotham Mini Storage recently opened a self-storage facility at 510 10th Avenue.,Real Estate
caption_7528,"The terra-cotta and steel 10 Bond Street, rising at Lafayette Street, will have 11 units. The building will also have a two-level townhouse that has a single-car garage and a private courtyard.",Real Estate
caption_7530,THE BUYERKeith Peterson in his ground-floor apartment in the East Village.,Real Estate
caption_7543,"The new Equinox Hotel, Hudson Yards organizes a 45-minute run on Manhattan&rsquo;s West Side that scales the Vessel, the Thomas Heatherwick-designed &ldquo;stairway to nowhere.&rdquo;",Travel
caption_7555,"Eminem returned with a surprise album titled ""Kamikaze"" at midnight Friday.",Music
caption_757,"One way to streamline packing involves clothing: Limit yourself to no more than five sets of socks and underwear, four tops, three bottoms, two pairs of shoes and one hat.",Travel
caption_7579,Ida Haendel in performance at Symphony Hall in Boston in 2002. She was one of the great violin virtuosi of the mid-20th century.,Music
caption_7589,"New high-speed trains will be able to run through the Gotthard Base rail tunnel in the Swiss Alps, to open this year, reducing the Zurich-to-Milan trip to just under three hours.",Travel
caption_7590,"New to microgreens? Start with something in the mustard family (Brassicaceae) that offers a quick payoff, like arugula (shown), radish or mizuna (a mild-flavored mustard).",Real Estate
caption_7595,"Heli-skiing will mark its 50th anniversary this year, and British Columbia is the place to be.",Travel
caption_7598,"Since wall-mounted shelves come in a wide range of shapes and sizes, some can offer as much sculptural appeal as the objects they are intended to hold.",Real Estate
caption_760,"A four-story, eight-unit residential building will soon rise at 325 Henry Street, on the corner of Atlantic Avenue, in Cobble Hill, Brooklyn, the site of a former gas station.",Real Estate
